url,playlistName,saves,playlistOwner,playlistOwnerProfile
https://open.spotify.com/playlist/37i9dQZF1DXdxUH6sNtcDe,2000s Country,"854,233 saves",Spotify,https://open.spotify.com/user/spotify
https://open.spotify.com/playlist/7fIdjWhWzPbf1g5OSDKOXw,Best country songs (greatest hits),"158,461 saves",rwinslow71,https://open.spotify.com/user/1276364988
https://open.spotify.com/playlist/34DTr4PZQTYkFyJs1tyXuJ,90s and 2000s Country Music,"31,786 saves",LunaTheTuna331,https://open.spotify.com/user/destinyb266
https://open.spotify.com/playlist/34yzOP8kUAMb1WRwzL3Zfq,Early 2000's Country Best Hits,"6,241 saves",Rylan Coffey,https://open.spotify.com/user/rj02coffey
https://open.spotify.com/playlist/4Rj125SGTzwPOK3ILJH6sL,spicy country 🫢👀,"4,295 saves",mccann_colleen,https://open.spotify.com/user/mccann_colleen
https://open.spotify.com/playlist/3Iy6IrE5A54fi8Ngnsrk8Z,Old country classics and more,"194,488 saves",Sam B.,https://open.spotify.com/user/sambone2
https://open.spotify.com/playlist/0UWuAxDMysiVkmqLtvNyLp,SUMMERTIME COUNTRY,"6,306 saves",Anna Kate Howard,https://open.spotify.com/user/31mqurednkfm6246zpf3pnnptgwy
https://open.spotify.com/playlist/2npmuL0YSwkIScT7GdpgHL,2000s and 2010s Country,"8,286 saves",Emily,https://open.spotify.com/user/pqeorh1xzmmlqy4r66p30le6v
https://open.spotify.com/playlist/0v5AneHQFa5FYp94PCiz3e,Country Music 2024,"114,056 saves",Boisterous Pop,https://open.spotify.com/user/l70mtbcfoapp3mst5n81hlkz9
https://open.spotify.com/playlist/0wqUVPa19eClnNClEMQQoY,2010’s Country Hits,"6,318 saves",Kyle Prenger,https://open.spotify.com/user/joe.buh
https://open.spotify.com/playlist/49S6WHKuBWhmNcDiYjD9vF,Nostalgic 2000s country,"2,361 saves",ashnykole21,https://open.spotify.com/user/ashnykole21
https://open.spotify.com/playlist/7pgY4yvjJK298rUdjt1lev,Two-Stepping the Night Away,"8,666 saves",Joshua Poole,https://open.spotify.com/user/12179184693
https://open.spotify.com/playlist/3t9g0zGUYvn91KlEYeg8CN,Top Hits of 2008,"6,077 saves",Ryan Milowicki,https://open.spotify.com/user/122367408
https://open.spotify.com/playlist/4bdFkQKM6jAzAUIDlcPJjp,Country 1990s-Early 2000s,"4,246 saves",Crusader,https://open.spotify.com/user/31zny33mxq2zeiiwwrdeaipwvrnq
https://open.spotify.com/playlist/0cEEjmhrho6vCsu7fceFYG,Country Patriotic Songs,"3,652 saves",Johnny,https://open.spotify.com/user/j7c7zqb18xx2ra6r0pq180i1z
https://open.spotify.com/playlist/781JLVshOHfAeHAx7WuhiH,Country Bedroom Mix,"4,446 saves",B,https://open.spotify.com/user/22uvmfioosdh7omd7ozn5vcbq
https://open.spotify.com/playlist/394HMXgyuum51RbfnmLYl9,Save a horse,"6,813 saves",Traci Hinkel Gesell,https://open.spotify.com/user/31jpv57co5qrkmnamxiieemo5zje
https://open.spotify.com/playlist/2anfitqFNFgWcaENqz5ZpA,COUNTRY THROWBACKS,"1,727 saves",TAYLOR SWAIN,https://open.spotify.com/user/taylor_swain
https://open.spotify.com/playlist/71GffX5acHb3NonTIoN1Ch,Country Covers of Popular Songs,"14,229 saves",Stephie Rae,https://open.spotify.com/user/227n4t65bx6bb7d7zev5m7yta
https://open.spotify.com/playlist/2ZSrzRMIJmHHyAirPujk2s,oldies country,"2,442 saves",Makenzie Wilson,https://open.spotify.com/user/1271946538
https://open.spotify.com/playlist/5VFiXkQVM0yPQ1v1EkneDw,Country festival gals,"6,815 saves",𝚂 𝚑 𝚊 𝚗 𝚒 𝚊,https://open.spotify.com/user/31guqnannfv3j224bcpi3mukpq2e
https://open.spotify.com/playlist/2l3Ipf54bXStgnKyeiWORu,Country Road Trip 🤘,"24,004 saves",brady.torborg,https://open.spotify.com/user/brady.torborg
https://open.spotify.com/playlist/5qeq4MaJ8gIkDVKWK59JCj,Rocky Top,"3,789 saves",kcornicello,https://open.spotify.com/user/kcornicello
https://open.spotify.com/playlist/29rtLnYh8jaD5dUyNtiG7k,Y2K Country,"12,576 saves",Whiskey Riff,https://open.spotify.com/user/whiskeyriff
https://open.spotify.com/playlist/32k0tte3AB19E6uf2boA32,country songs to scream in the car!,"24,953 saves",deannanedanis,https://open.spotify.com/user/5spotify2002
https://open.spotify.com/playlist/42Didpel8ArfxKYMdeJCsm,Country Songs You Forgot About,"1,893 saves",Hunter,https://open.spotify.com/user/bowlesracing5
https://open.spotify.com/playlist/1FvfKS3SvoK3yasPzIJIjh,Best of Old and New Country,"1,361 saves",Kyle Miller,https://open.spotify.com/user/kylemiller014
https://open.spotify.com/playlist/0AgZu5wvNVO6S7k63PnmfF,Up beat country music!!✅,"2,183 saves",𝐂𝐚𝐢𝐭𝐥𝐲𝐧𝐧🪶,https://open.spotify.com/user/p7n16vfkrvpbz8wixc128x8i8
https://open.spotify.com/playlist/27SxbJ6MUxG8ayLc6jgUAI,old happy country i forgot about🤠,"2,127 saves",mfoltzy02,https://open.spotify.com/user/mfoltzy02
https://open.spotify.com/playlist/2lGOGNW2zbTaGkmS3SH57X,,"4,959 saves",__allikat,https://open.spotify.com/user/alli.d1998
